route_id,service_id,trip_id,trip_headsign,shape_id,block_id
8,976,309722:422299:423239,JAMES to City Hall via College,3551,423239
1,985,307024:422300:423187,MAINLINE to Waterfront,3522,423187
3C,986,308048:422301:423230,COUNTY PARK to Castlegreen Dr,3528,423230
9,987,305840:422302:423236,JUNOT to Waterfront,3499,423236
9,987,305836:422303:423266,JUNOT to Waterfront,3499,423266
3M,976,309554:422304:423233,MEMORIAL to City Hall,3518,423233
3M,987,306088:422305:423256,MEMORIAL to Northwood,3515,423256
9,986,307823:422306:423242,JUNOT to Waterfront,3499,423242
3C,985,306975:422307:423223,COUNTY PARK to Castlegreen Dr,3528,423223
9,986,307819:422308:423242,JUNOT to Waterfront,3499,423242
3M,985,307192:422309:423258,MEMORIAL to County Park,3560,423258
13,987,306311:422310:423245,JOHN-JUMBO to County Fair,3513,423245
3M,985,307237:422311:423244,MEMORIAL to Airport,3516,423244
3M,976,309525:422312:423233,MEMORIAL to City Hall,3518,423233
17,987,305813:422313:423196,CURRENT RIVER to Waterfront,3566,423196
3J,985,306827:422314:423224,JUMBO GARDENS to Sherwood Dr.,3525,423224
3J,986,308172:422315:423241,JUMBO GARDENS to Sherwood Dr.,3525,423241
9,985,307061:422316:423206,JUNOT to Waterfront,3499,423206
7,986,307879:422317:423267,HUDSON to Waterfront,3458,423267
3J,985,306813:422318:423197,JUMBO GARDENS to Airport,3530,423197
3M,985,307191:422319:423244,MEMORIAL to Jumbo Gardens,3559,423244
3C,976,309426:422320:423221,COUNTY PARK to Northwood,3564,423221
17,985,306484:422321:423249,CURRENT RIVER to Waterfront,3566,423249
3J,986,308173:422322:423188,JUMBO GARDENS to Sherwood Dr.,3525,423188
3M,976,309551:422323:423233,MEMORIAL to City Hall,3518,423233
9,985,307101:422324:423240,JUNOT to Waterfront,3499,423240
3C,987,306173:422325:423231,COUNTY PARK to Northwood,3564,423231
3M,987,306071:422326:423256,MEMORIAL to County Park,3563,423256
3J,986,308176:422327:423219,JUMBO GARDENS to Sherwood Dr.,3525,423219
3C,986,308003:422328:423230,COUNTY PARK to Northwood,3564,423230
17,985,306487:422329:423249,CURRENT RIVER to Waterfront,3566,423249
7,987,305907:422330:423237,HUDSON to Waterfront,3458,423237
3J,986,308163:422331:423203,JUMBO GARDENS to Airport,3530,423203
9,976,309786:422332:423195,JUNOT to Waterfront,3499,423195
3J,986,308161:422333:423241,JUMBO GARDENS to Airport,3530,423241
15,985,307484:422334:423206,BEVERLY to University,3535,423206
3J,985,306854:422335:423224,JUMBO GARDENS to Airport,3530,423224
7,987,305908:422336:423245,HUDSON to Waterfront,3458,423245
3M,986,307731:422337:423204,MEMORIAL to Northwood,3515,423204
8,987,305881:422338:423212,JAMES to City Hall,3540,423212
8,976,309726:422339:423263,JAMES to City Hall,3540,423263
9,985,307065:422340:423206,JUNOT to Waterfront,3499,423206
3M,985,307220:422341:423223,MEMORIAL to Northwood,3520,423223
3M,986,307754:422342:423204,MEMORIAL to Northwood,3520,423204
17,976,309822:422343:423208,CURRENT RIVER to Waterfront,3566,423208
3C,986,308049:422344:423254,COUNTY PARK to Castlegreen Dr,3528,423254
1,985,307034:422345:423187,MAINLINE to Waterfront,3522,423187
7,986,307880:422346:423255,HUDSON to Waterfront,3458,423255
3C,987,306188:422347:423214,COUNTY PARK to Castlegreen Dr,3528,423214
13,987,306314:422348:423237,JOHN-JUMBO to County Fair,3513,423237
9,976,309751:422349:423195,JUNOT to Waterfront,3499,423195
3M,985,307294:422350:423197,MEMORIAL to Airport,3516,423197
7,976,309689:422351:423213,HUDSON to Waterfront,3458,423213
3M,976,309533:422352:423233,MEMORIAL to City Hall,3518,423233
18,976,309837:422353:423229,WESTFORT to Mary,3509,423229
3C,985,306929:422354:423222,COUNTY PARK to Northwood,3564,423222
7,985,307165:422355:423268,HUDSON to Waterfront,3458,423268
3C,985,306933:422356:423223,COUNTY PARK to Northwood,3564,423223
8,985,307362:422357:423216,JAMES to City Hall via College,3551,423216
3C,985,306921:422358:423261,COUNTY PARK to Northwood,3564,423261
7,987,305910:422359:423245,HUDSON to Waterfront,3458,423245
13,976,309325:422360:423227,JOHN-JUMBO to County Fair,3513,423227
3M,985,307240:422361:423223,MEMORIAL to Northwood,3520,423223
8,986,308456:422362:423193,JAMES to City Hall via College,3551,423193
3M,976,309494:422363:423221,MEMORIAL to County Park,3563,423221
17,976,309825:422364:423208,CURRENT RIVER to Waterfront,3566,423208
1,985,307036:422365:423187,MAINLINE to Waterfront,3522,423187
3M,987,306096:422366:423214,MEMORIAL to Northwood,3515,423214
3C,986,308001:422367:423260,COUNTY PARK to Northwood,3564,423260
3M,986,307695:422368:423219,MEMORIAL to Jumbo Gardens,3559,423219
17,985,306492:422369:423192,CURRENT RIVER to Waterfront,3566,423192
7,987,305918:422370:423245,HUDSON to Waterfront,3458,423245
3M,987,306087:422371:423207,MEMORIAL to City Hall,3518,423207
3M,985,307279:422372:423244,MEMORIAL to Jumbo Gardens,3559,423244
3C,986,308002:422373:423204,COUNTY PARK to Northwood,3564,423204
3M,986,307748:422374:423254,MEMORIAL to Northwood,3520,423254
15,985,307500:422375:423218,BEVERLY to University,3535,423218
3M,985,307233:422376:423264,MEMORIAL to Airport,3516,423264
3C,985,306966:422377:423222,COUNTY PARK to Northwood,3564,423222
7,985,307177:422378:423268,HUDSON to Waterfront,3458,423268
17,985,306468:422379:423206,CURRENT RIVER to Waterfront,3566,423206
3C,985,306924:422380:423222,COUNTY PARK to Northwood,3564,423222
13,985,306515:422381:423217,JOHN-JUMBO to County Fair,3513,423217
18,976,309834:422382:423229,WESTFORT to Mary,3509,423229
3M,987,306121:422383:423207,MEMORIAL to City Hall,3518,423207
8,985,307341:422384:423224,JAMES to City Hall,3540,423224
3M,985,307239:422385:423224,MEMORIAL to Airport,3516,423224
3C,987,306181:422386:423214,COUNTY PARK to Northwood,3564,423214
3C,987,306177:422387:423256,COUNTY PARK to Northwood,3564,423256
13,986,308400:422388:423267,JOHN-JUMBO to County Fair,3513,423267
13,985,306517:422389:423268,JOHN-JUMBO to County Fair,3513,423268
7,985,307122:422390:423217,HUDSON to Waterfront,3458,423217
7,976,309677:422391:423213,HUDSON to Waterfront,3458,423213
9,985,307117:422392:423192,JUNOT to Waterfront,3499,423192
17,985,306478:422393:423240,CURRENT RIVER to Waterfront,3566,423240
3J,985,306847:422394:423264,JUMBO GARDENS to Sherwood Dr.,3525,423264
3M,985,307221:422395:423197,MEMORIAL to Airport,3516,423197
13,987,306308:422396:423237,JOHN-JUMBO to County Fair,3513,423237
3M,976,309503:422397:423211,MEMORIAL to County Park,3563,423211
9,986,307826:422398:423215,JUNOT to Waterfront,3499,423215
17,976,309818:422399:423246,CURRENT RIVER to Waterfront,3566,423246
17,986,307663:422400:423190,CURRENT RIVER to Waterfront,3566,423190
9,976,309764:422401:423238,JUNOT to Waterfront,3499,423238
3M,986,307704:422402:423230,MEMORIAL to County Park,3560,423230
3J,986,308166:422403:423219,JUMBO GARDENS to Sherwood Dr.,3525,423219
3M,985,307227:422404:423244,MEMORIAL to Airport,3516,423244
3M,976,309529:422405:423233,MEMORIAL to City Hall,3518,423233
3M,986,307696:422406:423254,MEMORIAL to County Park,3560,423254
7,986,307893:422407:423267,HUDSON to Waterfront,3458,423267
3C,985,306935:422408:423257,COUNTY PARK to Northwood,3564,423257
3C,986,308017:422409:423253,COUNTY PARK to Northwood,3564,423253
3C,986,308045:422410:423230,COUNTY PARK to Castlegreen Dr,3528,423230
15,985,307478:422411:423228,BEVERLY to University,3535,423228
9,986,307812:422412:423189,JUNOT to Waterfront,3499,423189
3M,986,307711:422413:423203,MEMORIAL to Jumbo Gardens,3559,423203
9,986,307832:422414:423226,JUNOT to Waterfront,3499,423226
8,976,309723:422415:423263,JAMES to City Hall via College,3551,423263
2,986,308472:422416:423232,CROSSTOWN to Waterfront,3478,423232
3J,985,306812:422417:423224,JUMBO GARDENS to Airport,3530,423224
8,985,307364:422418:423198,JAMES to City Hall via College,3551,423198
3C,985,306931:422419:423261,COUNTY PARK to Northwood,3564,423261
9,987,305841:422420:423266,JUNOT to Waterfront,3499,423266
3C,976,309434:422421:423211,COUNTY PARK to Castlegreen Dr,3528,423211
18,987,305754:422422:423196,WESTFORT to Mary,3509,423196
3M,976,309531:422423:423233,MEMORIAL to City Hall,3518,423233
3J,986,308159:422424:423251,JUMBO GARDENS to Airport,3530,423251
8,985,307350:422425:423216,JAMES to City Hall via College,3551,423216
3M,986,307756:422426:423230,MEMORIAL to Northwood,3520,423230
3C,985,306967:422427:423223,COUNTY PARK to Northwood,3564,423223
9,985,307099:422428:423218,JUNOT to Waterfront,3499,423218
3C,976,309419:422429:423269,COUNTY PARK to Northwood,3564,423269
7,986,307873:422430:423267,HUDSON to Waterfront,3458,423267
7,985,307160:422431:423217,HUDSON to Waterfront,3458,423217
9,986,307809:422432:423226,JUNOT to Waterfront,3499,423226
3J,986,308171:422433:423219,JUMBO GARDENS to Sherwood Dr.,3525,423219
8,987,305876:422434:423194,JAMES to City Hall via College,3551,423194
2,986,308482:422435:423250,CROSSTOWN to Waterfront,3478,423250
9,985,307080:422436:423192,JUNOT to Waterfront,3499,423192
3M,976,309555:422437:423233,MEMORIAL to City Hall,3518,423233
17,976,309821:422438:423246,CURRENT RIVER to Waterfront,3566,423246
7,985,307166:422439:423217,HUDSON to Waterfront,3458,423217
1,985,307025:422440:423210,MAINLINE to Waterfront,3522,423210
7,986,307878:422441:423255,HUDSON to Waterfront,3458,423255
3M,987,306112:422442:423207,MEMORIAL to City Hall,3518,423207
17,985,306469:422443:423218,CURRENT RIVER to Waterfront,3566,423218
3M,986,307739:422444:423254,MEMORIAL to Northwood,3515,423254
7,987,305917:422445:423237,HUDSON to Waterfront,3458,423237
18,976,309833:422446:423208,WESTFORT to Mary,3509,423208
7,987,305924:422447:423245,HUDSON to Waterfront,3458,423245
18,976,309831:422448:423229,WESTFORT to Mary,3509,423229
9,985,307071:422449:423240,JUNOT to Waterfront,3499,423240
3J,985,306853:422450:423197,JUMBO GARDENS to Sherwood Dr.,3525,423197
7,986,307881:422451:423267,HUDSON to Waterfront,3458,423267
9,985,307060:422452:423228,JUNOT to Waterfront,3499,423228
3C,987,306178:422453:423214,COUNTY PARK to Northwood,3564,423214
12,985,306609:422454:423259,EAST END,3537,423259
3M,985,307211:422455:423244,MEMORIAL to Jumbo Gardens,3559,423244
9,986,307803:422456:423189,JUNOT to Waterfront,3499,423189
3M,986,307778:422457:423260,MEMORIAL to City Hall,3518,423260
17,976,309810:422458:423208,CURRENT RIVER to Waterfront,3566,423208
8,986,308446:422459:423201,JAMES to City Hall via College,3551,423201
13,987,306317:422460:423245,JOHN-JUMBO to County Fair,3513,423245
3M,986,307783:422461:423253,MEMORIAL to Northwood,3515,423253
7,985,307141:422462:423268,HUDSON to Waterfront,3458,423268
7,987,305911:422463:423237,HUDSON to Waterfront,3458,423237
1,985,307032:422464:423187,MAINLINE to Waterfront,3522,423187
8,976,309721:422465:423239,JAMES to City Hall via College,3551,423239
3M,986,307772:422466:423260,MEMORIAL to Northwood,3520,423260
3M,985,307185:422467:423197,MEMORIAL to Jumbo Gardens,3559,423197
2,986,308479:422468:423250,CROSSTOWN to Waterfront,3478,423250
3J,986,308150:422469:423219,JUMBO GARDENS to Airport,3530,423219
7,987,305920:422470:423245,HUDSON to Waterfront,3458,423245
3C,976,309418:422471:423211,COUNTY PARK to Northwood,3564,423211
3M,985,307298:422472:423257,MEMORIAL to City Hall,3518,423257
1,985,307052:422473:423210,MAINLINE to Waterfront,3522,423210
15,985,307499:422474:423206,BEVERLY to University,3535,423206
8,985,307351:422475:423198,JAMES to City Hall,3540,423198
15,985,307494:422476:423206,BEVERLY to University,3535,423206
3C,986,307996:422477:423260,COUNTY PARK to Northwood,3564,423260
17,986,307677:422478:423189,CURRENT RIVER to Waterfront,3566,423189
3M,985,307252:422479:423258,MEMORIAL to Northwood,3515,423258
13,986,308402:422480:423267,JOHN-JUMBO to County Fair,3513,423267
1,985,307039:422481:423210,MAINLINE to Waterfront,3522,423210
18,987,305756:422482:423209,WESTFORT to Mary,3509,423209
3M,976,309504:422483:423233,MEMORIAL to Waterfront,3562,423233
3C,976,309422:422484:423269,COUNTY PARK to Northwood,3564,423269
3M,976,309510:422485:423233,MEMORIAL to Waterfront,3562,423233
3M,985,307286:422486:423264,MEMORIAL to Airport,3516,423264
3M,986,307789:422487:423204,MEMORIAL to Northwood,3515,423204
17,976,309828:422488:423246,CURRENT RIVER to Waterfront,3566,423246
17,985,306502:422489:423240,CURRENT RIVER to Waterfront,3566,423240
3J,985,306819:422490:423264,JUMBO GARDENS to Airport,3530,423264
7,985,307156:422491:423217,HUDSON to Waterfront,3458,423217
8,986,308449:422492:423201,JAMES to City Hall via College,3551,423201
3J,986,308168:422493:423188,JUMBO GARDENS to Sherwood Dr.,3525,423188
17,986,307644:422494:423200,CURRENT RIVER to Waterfront,3566,423200
3M,987,306111:422495:423207,MEMORIAL to Waterfront,3562,423207
7,986,307892:422496:423255,HUDSON to Waterfront,3458,423255
3M,985,307213:422497:423264,MEMORIAL to Airport,3516,423264
3M,985,307285:422498:423222,MEMORIAL to Northwood,3520,423222
1,985,307047:422499:423187,MAINLINE to Waterfront,3529,423187
15,985,307491:422500:423192,BEVERLY to University,3535,423192
13,976,309321:422501:423227,JOHN-JUMBO to County Fair,3513,423227
3C,987,306203:422502:423256,COUNTY PARK to Waterfront,3557,423256
17,986,307658:422503:423215,CURRENT RIVER to Waterfront,3566,423215
3C,986,307998:422504:423230,COUNTY PARK to Northwood,3564,423230
17,976,309809:422505:423246,CURRENT RIVER to Waterfront,3566,423246
3C,987,306175:422506:423214,COUNTY PARK to Northwood,3564,423214
8,986,308461:422507:423193,JAMES to City Hall via College,3551,423193
3M,985,307203:422508:423224,MEMORIAL to Jumbo Gardens,3559,423224
13,976,309317:422509:423227,JOHN-JUMBO to County Fair,3513,423227
3J,985,306817:422510:423224,JUMBO GARDENS to Airport,3530,423224
2,986,308478:422511:423232,CROSSTOWN to Waterfront,3478,423232
3M,985,307193:422512:423224,MEMORIAL to Jumbo Gardens,3559,423224
17,986,307680:422513:423235,CURRENT RIVER to Waterfront,3566,423235
18,987,305749:422514:423247,WESTFORT to Mary,3509,423247
3M,985,307200:422515:423261,MEMORIAL to County Park,3560,423261
8,976,309742:422516:423239,JAMES to City Hall,3540,423239
3M,985,307186:422517:423222,MEMORIAL to County Park,3560,423222
3C,986,308023:422518:423204,COUNTY PARK to Castlegreen Dr,3528,423204
3C,985,306972:422519:423223,COUNTY PARK to Northwood,3564,423223
3M,987,306085:422520:423214,MEMORIAL to Northwood,3515,423214
8,985,307368:422521:423202,JAMES to City Hall via College,3551,423202
17,986,307651:422522:423189,CURRENT RIVER to Waterfront,3566,423189
9,986,307829:422523:423235,JUNOT to Waterfront,3499,423235
17,976,309811:422524:423229,CURRENT RIVER to Waterfront,3566,423229
9,986,307806:422525:423235,JUNOT to Waterfront,3499,423235
3M,976,309539:422526:423221,MEMORIAL to Northwood,3515,423221
2,986,308480:422527:423199,CROSSTOWN to Waterfront,3478,423199
3M,986,307770:422528:423253,MEMORIAL to Northwood,3520,423253
3M,985,307248:422529:423224,MEMORIAL to Airport,3521,423224
8,986,308447:422530:423193,JAMES to City Hall via College,3551,423193
3C,986,308047:422531:423204,COUNTY PARK to Castlegreen Dr,3528,423204
4,985,306617:422532:423248,NEEBING,3554,423248
3C,985,306930:422533:423257,COUNTY PARK to Northwood,3564,423257
18,987,305758:422534:423247,WESTFORT to Mary,3509,423247
3M,985,307190:422535:423261,MEMORIAL to County Park,3560,423261
3J,985,306833:422536:423197,JUMBO GARDENS to Sherwood Dr.,3525,423197
9,976,309760:422537:423238,JUNOT to Waterfront,3499,423238
3M,985,307196:422538:423222,MEMORIAL to County Park,3560,423222
3M,986,307697:422539:423241,MEMORIAL to Jumbo Gardens,3559,423241
2,986,308474:422540:423199,CROSSTOWN to Waterfront,3478,423199
3C,985,306968:422541:423222,COUNTY PARK to Northwood,3564,423222
17,976,309826:422542:423229,CURRENT RIVER to Waterfront,3566,423229
3M,986,307764:422543:423204,MEMORIAL to Northwood,3520,423204
15,985,307496:422544:423192,BEVERLY to University,3535,423192
3M,985,307187:422545:423264,MEMORIAL to Jumbo Gardens,3559,423264
18,987,305765:422546:423209,WESTFORT to Mary,3509,423209
